Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2019,4,1,14,0,31.400000000000002,1.49,0.1233,0.6,124,859,839,0,21.5,124,859,0,839,0.247,55.660000000000004,33.6,0.17,1017,4.1000000000000005,94,2.2,,,,,,,,,,,,,,,,,,,,
2019,4,1,15,0,30.900000000000002,1.49,0.1259,0.6,112,798,645,0,21.400000000000002,112,798,0,645,0.248,56.980000000000004,48.09,0.17,1017,4.1000000000000005,93,2.3000000000000003,,,,,,,,,,,,,,,,,,,,
2019,4,1,16,0,29.900000000000002,1.49,0.1301,0.6,94,684,408,7,21.5,94,684,5,408,0.248,60.93,62.690000000000005,0.17,1017,4.1000000000000005,93,2.2,,,,,,,,,,,,,,,,,,,,
2019,4,1,17,0,28.200000000000003,1.48,0.1358,0.6,61,446,159,0,22.3,61,446,0,159,0.249,70.23,77.3,0.17,1018,4.1000000000000005,93,1.6,,,,,,,,,,,,,,,,,,,,
2019,4,1,18,0,26.8,1.47,0.1419,0.6,0,0,0,7,22.400000000000002,0,0,0,0,0.249,77.01,91.98,0.17,1018,4.1000000000000005,95,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,1,19,0,26.200000000000003,1.45,0.1492,0.6,0,0,0,0,22.6,0,0,0,0,0.249,80.37,106.51,0.17,1019,4.1000000000000005,94,1.3,,,,,,,,,,,,,,,,,,,,
2019,4,1,20,0,25.900000000000002,1.43,0.1587,0.6,0,0,0,0,22.8,0,0,0,0,0.249,82.84,120.89,0.17,1020,4.1000000000000005,92,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,1,21,0,25.700000000000003,1.42,0.16820000000000002,0.6,0,0,0,0,22.900000000000002,0,0,0,0,0.249,84.72,134.95,0.17,1020,4.2,92,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,1,22,0,25.6,1.41,0.1756,0.6,0,0,0,0,23,0,0,0,0,0.249,85.67,148.22,0.17,1020,4.2,91,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,1,23,0,25.5,1.41,0.1771,0.6,0,0,0,0,23,0,0,0,0,0.249,86.14,159.17000000000002,0.17,1019,4.3,92,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,2,0,0,25.3,1.42,0.1688,0.6,0,0,0,0,23,0,0,0,0,0.249,87,162.6,0.17,1019,4.3,94,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,2,1,0,25.200000000000003,1.44,0.1625,0.6,0,0,0,0,22.900000000000002,0,0,0,0,0.249,87.11,155.18,0.17,1018,4.4,95,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,2,2,0,25,1.45,0.153,0.6,0,0,0,0,22.8,0,0,0,0,0.249,87.75,142.93,0.17,1017,4.4,93,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,2,3,0,24.900000000000002,1.46,0.1506,0.6,0,0,0,0,22.8,0,0,0,0,0.249,87.94,129.24,0.17,1017,4.5,89,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,2,4,0,24.8,1.45,0.1486,0.6,0,0,0,0,22.700000000000003,0,0,0,0,0.249,88.02,115.03,0.17,1017,4.5,83,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,2,5,0,24.8,1.45,0.1494,0.6,0,0,0,0,22.6,0,0,0,0,0.25,87.43,100.57000000000001,0.17,1018,4.5,74,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,2,6,0,26,1.44,0.15030000000000002,0.6,25,155,36,0,22.900000000000002,25,155,0,36,0.25,82.86,85.81,0.17,1018,4.6000000000000005,63,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,2,7,0,27.200000000000003,1.43,0.15030000000000002,0.6,82,543,255,0,22.700000000000003,82,543,0,255,0.25,76.4,71.31,0.17,1019,4.6000000000000005,61,1.6,,,,,,,,,,,,,,,,,,,,
2019,4,2,8,0,28.6,1.43,0.1506,0.6,111,713,502,0,22.5,111,713,0,502,0.251,69.49,56.68,0.17,1020,4.6000000000000005,57,1.8,,,,,,,,,,,,,,,,,,,,
2019,4,2,9,0,29.900000000000002,1.43,0.1506,0.6,129,801,723,0,22.3,129,801,0,723,0.251,63.71,42.09,0.17,1020,4.6000000000000005,57,2,,,,,,,,,,,,,,,,,,,,
2019,4,2,10,0,30.8,1.45,0.18730000000000002,0.6,155,823,883,0,22.200000000000003,155,823,0,883,0.251,60.09,27.68,0.17,1019,4.7,61,2.2,,,,,,,,,,,,,,,,,,,,
2019,4,2,11,0,31.5,1.43,0.19290000000000002,0.6,165,844,984,0,22.1,165,844,0,984,0.251,57.620000000000005,14.07,0.17,1019,4.7,66,2.4000000000000004,,,,,,,,,,,,,,,,,,,,
2019,4,2,12,0,31.700000000000003,1.4000000000000001,0.201,0.6,170,843,1005,0,22.1,170,843,0,1005,0.25,56.85,8.290000000000001,0.17,1018,4.800000000000001,69,2.5,,,,,,,,,,,,,,,,,,,,
2019,4,2,13,0,31.6,1.36,0.19190000000000002,0.6,164,834,951,0,22.1,164,834,0,951,0.25,57.08,19.45,0.17,1017,4.9,72,2.6,,,,,,,,,,,,,,,,,,,,
2019,4,2,14,0,31.200000000000003,1.33,0.19640000000000002,0.6,157,796,820,0,22,157,796,0,820,0.25,58.26,33.56,0.17,1016,5,73,2.7,,,,,,,,,,,,,,,,,,,,
2019,4,2,15,0,30.6,1.31,0.19940000000000002,0.6,142,727,628,3,22,295,302,0,496,0.25,60.300000000000004,48.08,0.17,1016,5.1000000000000005,74,2.7,,,,,,,,,,,,,,,,,,,,
2019,4,2,16,0,29.5,1.29,0.201,0.6,117,604,394,3,22.1,125,0,0,125,0.25,64.56,62.690000000000005,0.17,1016,5.1000000000000005,74,2.7,,,,,,,,,,,,,,,,,,,,
2019,4,2,17,0,28.200000000000003,1.27,0.19940000000000002,0.6,72,363,152,3,22.5,11,0,3,11,0.25,71.32000000000001,77.29,0.17,1017,5.1000000000000005,73,2.1,,,,,,,,,,,,,,,,,,,,
2019,4,2,18,0,27,1.27,0.1953,0.6,0,0,0,0,22.8,0,0,0,0,0.251,77.89,91.96000000000001,0.17,1018,5,73,1.7000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,2,19,0,26.400000000000002,1.27,0.1903,0.6,0,0,0,1,22.8,0,0,0,0,0.251,80.87,106.49000000000001,0.17,1018,5,71,1.6,,,,,,,,,,,,,,,,,,,,
2019,4,2,20,0,26.1,1.26,0.1889,0.6,0,0,0,0,22.900000000000002,0,0,0,0,0.251,82.65,120.85000000000001,0.17,1019,4.9,68,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,2,21,0,25.900000000000002,1.26,0.18910000000000002,0.6,0,0,0,0,23,0,0,0,0,0.251,84.07000000000001,134.86,0.17,1019,4.800000000000001,66,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,2,22,0,25.700000000000003,1.25,0.1887,0.6,0,0,0,0,23,0,0,0,0,0.251,85.11,148.07,0.17,1019,4.800000000000001,68,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,2,23,0,25.6,1.26,0.18610000000000002,0.6,0,0,0,0,22.900000000000002,0,0,0,0,0.252,85.09,158.89000000000001,0.17,1018,4.7,72,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,3,0,0,25.5,1.27,0.18660000000000002,0.6,0,0,0,7,22.8,0,0,0,0,0.252,85.09,162.20000000000002,0.17,1018,4.7,77,1,,,,,,,,,,,,,,,,,,,,
2019,4,3,1,0,25.400000000000002,1.27,0.18630000000000002,0.6,0,0,0,1,22.700000000000003,0,0,0,0,0.252,85.13,154.85,0.17,1017,4.800000000000001,81,1,,,,,,,,,,,,,,,,,,,,
2019,4,3,2,0,25.3,1.28,0.1852,0.6,0,0,0,1,22.700000000000003,0,0,0,0,0.251,85.39,142.68,0.17,1017,4.800000000000001,79,1,,,,,,,,,,,,,,,,,,,,
2019,4,3,3,0,25.200000000000003,1.29,0.1837,0.6,0,0,0,0,22.6,0,0,0,0,0.252,85.75,129.04,0.17,1017,4.800000000000001,77,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,3,4,0,25.1,1.29,0.1835,0.6,0,0,0,0,22.700000000000003,0,0,0,0,0.252,86.31,114.85000000000001,0.17,1017,4.9,72,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,3,5,0,25.1,1.3,0.17650000000000002,0.6,0,0,0,0,22.700000000000003,0,0,0,0,0.252,86.52,100.41,0.17,1018,4.9,64,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,3,6,0,26.3,1.32,0.1656,0.6,27,141,37,0,23,27,141,0,37,0.252,82.32000000000001,85.66,0.17,1019,4.9,60,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,3,7,0,27.6,1.35,0.15280000000000002,0.6,83,538,257,0,23,83,538,0,257,0.252,75.97,71.16,0.18,1020,4.9,63,1.7000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,3,8,0,28.900000000000002,1.37,0.1454,0.6,110,714,503,0,22.900000000000002,110,714,0,503,0.253,70.14,56.53,0.18,1020,5,64,1.8,,,,,,,,,,,,,,,,,,,,
2019,4,3,9,0,30.1,1.37,0.1433,0.6,127,802,724,0,22.8,127,802,0,724,0.252,65.17,41.93,0.18,1020,5,71,1.8,,,,,,,,,,,,,,,,,,,,
2019,4,3,10,0,30.900000000000002,1.48,0.2821,0.6,193,761,868,0,22.8,193,761,0,868,0.252,62.11,27.490000000000002,0.18,1020,5.1000000000000005,79,2,,,,,,,,,,,,,,,,,,,,
2019,4,3,11,0,31.3,1.47,0.2808,0.6,203,789,969,2,22.700000000000003,472,331,0,793,0.252,60.51,13.8,0.18,1019,5.1000000000000005,83,2.2,,,,,,,,,,,,,,,,,,,,
2019,4,3,12,0,31.5,1.45,0.2828,0.6,206,792,991,0,22.700000000000003,206,792,0,991,0.252,59.63,7.96,0.18,1018,5.2,86,2.3000000000000003,,,,,,,,,,,,,,,,,,,,
2019,4,3,13,0,31.400000000000002,1.45,0.3014,0.6,209,767,933,0,22.6,209,767,0,933,0.252,59.75,19.36,0.18,1017,5.2,86,2.4000000000000004,,,,,,,,,,,,,,,,,,,,
2019,4,3,14,0,31,1.44,0.29960000000000003,0.6,196,730,804,0,22.6,196,730,0,804,0.251,60.84,33.53,0.18,1016,5.2,86,2.5,,,,,,,,,,,,,,,,,,,,
2019,4,3,15,0,30.400000000000002,1.43,0.2909,0.6,172,663,615,8,22.5,313,180,0,433,0.252,62.82,48.06,0.18,1016,5.2,87,2.5,,,,,,,,,,,,,,,,,,,,
2019,4,3,16,0,29.400000000000002,1.42,0.278,0.6,135,545,386,7,22.6,124,0,0,124,0.252,66.91,62.68,0.18,1016,5.2,89,2.4000000000000004,,,,,,,,,,,,,,,,,,,,
2019,4,3,17,0,28.1,1.42,0.2642,0.6,78,316,148,1,23,78,316,0,148,0.253,73.79,77.28,0.18,1017,5.2,93,1.9000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,3,18,0,27.1,1.41,0.2592,0.6,0,0,0,3,23.200000000000003,0,0,0,0,0.253,79.41,91.95,0.18,1017,5.1000000000000005,98,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,3,19,0,26.6,1.41,0.2501,0.6,0,0,0,0,23.3,0,0,0,0,0.254,82.07000000000001,106.46000000000001,0.18,1018,5.1000000000000005,100,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,3,20,0,26.3,1.41,0.23800000000000002,0.6,0,0,0,0,23.3,0,0,0,0,0.254,83.56,120.8,0.18,1019,5,101,1.3,,,,,,,,,,,,,,,,,,,,
2019,4,3,21,0,26.1,1.42,0.23170000000000002,0.6,0,0,0,0,23.3,0,0,0,0,0.254,84.41,134.78,0.18,1019,5,102,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,3,22,0,26,1.43,0.226,0.6,0,0,0,0,23.200000000000003,0,0,0,0,0.255,84.56,147.92000000000002,0.18,1019,5,104,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,3,23,0,25.8,1.45,0.2182,0.6,0,0,0,0,23.1,0,0,0,0,0.255,84.96000000000001,158.61,0.18,1019,4.9,107,1,,,,,,,,,,,,,,,,,,,,
2019,4,4,0,0,25.700000000000003,1.46,0.2117,0.6,0,0,0,0,22.900000000000002,0,0,0,0,0.256,84.78,161.81,0.18,1018,4.9,108,0.9,,,,,,,,,,,,,,,,,,,,
2019,4,4,1,0,25.5,1.46,0.2054,0.6,0,0,0,0,22.8,0,0,0,0,0.256,85.17,154.53,0.18,1018,4.9,106,0.9,,,,,,,,,,,,,,,,,,,,
2019,4,4,2,0,25.400000000000002,1.47,0.19790000000000002,0.6,0,0,0,1,22.700000000000003,0,0,0,0,0.256,85.16,142.44,0.18,1017,4.9,102,0.9,,,,,,,,,,,,,,,,,,,,
2019,4,4,3,0,25.3,1.47,0.18960000000000002,0.6,0,0,0,0,22.700000000000003,0,0,0,0,0.256,85.36,128.84,0.18,1017,4.800000000000001,97,0.9,,,,,,,,,,,,,,,,,,,,
2019,4,4,4,0,25.200000000000003,1.48,0.1804,0.6,0,0,0,0,22.6,0,0,0,0,0.256,85.63,114.67,0.18,1017,4.800000000000001,91,0.9,,,,,,,,,,,,,,,,,,,,
2019,4,4,5,0,25.200000000000003,1.48,0.17070000000000002,0.6,0,0,0,1,22.6,0,0,0,0,0.256,85.5,100.24000000000001,0.18,1018,4.800000000000001,83,0.9,,,,,,,,,,,,,,,,,,,,
2019,4,4,6,0,26.200000000000003,1.49,0.1597,0.6,27,161,39,1,23,27,161,0,39,0.256,82.74,85.51,0.18,1018,4.800000000000001,79,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,4,7,0,27.3,1.5,0.1482,0.6,82,549,261,0,23,82,549,0,261,0.255,77.51,71.01,0.21,1019,4.800000000000001,79,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,4,8,0,28.700000000000003,1.51,0.14120000000000002,0.6,109,722,508,0,22.900000000000002,109,722,0,508,0.255,71.09,56.39,0.21,1020,4.800000000000001,76,1.6,,,,,,,,,,,,,,,,,,,,
2019,4,4,9,0,30.1,1.51,0.137,0.6,125,810,728,0,22.8,125,810,0,728,0.254,64.97,41.78,0.21,1020,4.9,75,1.7000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,4,10,0,31.1,1.53,0.1545,0.6,143,844,893,0,22.700000000000003,143,844,0,893,0.254,61.04,27.310000000000002,0.21,1019,4.9,77,1.8,,,,,,,,,,,,,,,,,,,,
2019,4,4,11,0,31.8,1.55,0.1652,0.6,154,861,991,7,22.6,487,282,0,762,0.253,58.31,13.530000000000001,0.21,1018,4.9,78,1.9000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,4,12,0,32.1,1.56,0.1824,0.6,163,854,1009,1,22.5,163,854,0,1009,0.253,57.11,7.640000000000001,0.21,1017,5,81,2,,,,,,,,,,,,,,,,,,,,
2019,4,4,13,0,32,1.56,0.2131,0.6,173,822,949,0,22.5,173,822,0,949,0.253,57.36,19.28,0.21,1016,5,83,2.1,,,,,,,,,,,,,,,,,,,,
2019,4,4,14,0,31.6,1.55,0.2296,0.6,169,775,816,0,22.5,169,775,0,816,0.253,58.730000000000004,33.51,0.21,1016,5.1000000000000005,84,2.2,,,,,,,,,,,,,,,,,,,,
2019,4,4,15,0,30.900000000000002,1.54,0.2378,0.6,154,702,623,0,22.6,154,702,0,623,0.253,61.17,48.06,0.21,1015,5.1000000000000005,85,2.3000000000000003,,,,,,,,,,,,,,,,,,,,
2019,4,4,16,0,29.8,1.53,0.24730000000000002,0.6,127,572,389,3,22.8,192,211,0,289,0.253,66.03,62.68,0.21,1016,5.2,85,2.2,,,,,,,,,,,,,,,,,,,,
2019,4,4,17,0,28.400000000000002,1.52,0.25520000000000004,0.6,77,327,149,1,23.200000000000003,77,327,0,149,0.253,73.35000000000001,77.28,0.21,1017,5.300000000000001,85,1.9000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,4,18,0,27.400000000000002,1.51,0.25170000000000003,0.6,0,0,0,0,23.3,0,0,0,0,0.253,78.35000000000001,91.94,0.21,1017,5.300000000000001,84,1.6,,,,,,,,,,,,,,,,,,,,
2019,4,4,19,0,27,1.5,0.2449,0.6,0,0,0,1,23.400000000000002,0,0,0,0,0.253,80.47,106.43,0.21,1018,5.300000000000001,85,1.6,,,,,,,,,,,,,,,,,,,,
2019,4,4,20,0,26.6,1.5,0.2371,0.6,0,0,0,0,23.400000000000002,0,0,0,0,0.253,82.54,120.75,0.21,1019,5.300000000000001,85,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,4,21,0,26.400000000000002,1.49,0.22920000000000001,0.6,0,0,0,0,23.3,0,0,0,0,0.254,83.26,134.69,0.21,1019,5.300000000000001,85,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,4,22,0,26.3,1.49,0.22440000000000002,0.6,0,0,0,0,23.3,0,0,0,0,0.255,83.47,147.77,0.21,1019,5.2,85,1.3,,,,,,,,,,,,,,,,,,,,
2019,4,4,23,0,26.1,1.5,0.2217,0.6,0,0,0,1,23.1,0,0,0,0,0.255,83.79,158.33,0.21,1018,5.1000000000000005,84,1.3,,,,,,,,,,,,,,,,,,,,
2019,4,5,0,0,25.900000000000002,1.5,0.2214,0.6,0,0,0,0,23,0,0,0,0,0.256,84.01,161.43,0.21,1018,5.1000000000000005,82,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,5,1,0,25.700000000000003,1.49,0.2214,0.6,0,0,0,0,22.8,0,0,0,0,0.256,84.19,154.21,0.21,1017,5,79,1.3,,,,,,,,,,,,,,,,,,,,
2019,4,5,2,0,25.6,1.48,0.22310000000000002,0.6,0,0,0,0,22.700000000000003,0,0,0,0,0.257,83.78,142.19,0.21,1016,4.9,76,1.3,,,,,,,,,,,,,,,,,,,,
2019,4,5,3,0,25.400000000000002,1.46,0.22590000000000002,0.6,0,0,0,0,22.400000000000002,0,0,0,0,0.257,83.75,128.63,0.21,1016,4.800000000000001,73,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,5,4,0,25.3,1.46,0.2217,0.6,0,0,0,1,22.200000000000003,0,0,0,0,0.257,83.12,114.49000000000001,0.21,1017,4.7,70,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,5,5,0,25.3,1.46,0.216,0.6,0,0,0,0,22,0,0,0,0,0.257,81.97,100.08,0.21,1017,4.7,69,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,5,6,0,26.400000000000002,1.46,0.2112,0.6,28,131,39,1,22,28,131,0,39,0.257,76.87,85.37,0.21,1018,4.6000000000000005,72,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,5,7,0,27.6,1.46,0.2051,0.6,94,497,257,0,21.700000000000003,94,497,0,257,0.256,70.32000000000001,70.87,0.21,1019,4.5,73,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,5,8,0,29,1.47,0.19640000000000002,0.6,127,678,503,0,21.5,127,678,0,503,0.256,64.04,56.24,0.21,1020,4.5,70,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,5,9,0,30.200000000000003,1.48,0.187,0.6,144,777,725,1,21.200000000000003,144,777,0,725,0.255,58.53,41.63,0.21,1019,4.4,68,1.7000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,5,10,0,31.200000000000003,1.51,0.21280000000000002,0.6,168,810,888,0,20.900000000000002,168,810,0,888,0.255,54.25,27.13,0.21,1019,4.4,69,1.8,,,,,,,,,,,,,,,,,,,,
2019,4,5,11,0,31.900000000000002,1.5,0.216,0.6,176,833,987,0,20.6,176,833,0,987,0.255,51.42,13.27,0.21,1018,4.4,72,2,,,,,,,,,,,,,,,,,,,,
2019,4,5,12,0,32.2,1.5,0.2207,0.6,180,835,1009,0,20.5,180,835,0,1009,0.255,50,7.33,0.21,1017,4.4,76,2.1,,,,,,,,,,,,,,,,,,,,
2019,4,5,13,0,32,1.47,0.2131,0.6,174,827,955,0,20.3,174,827,0,955,0.255,50.2,19.21,0.21,1017,4.3,78,2.3000000000000003,,,,,,,,,,,,,,,,,,,,
2019,4,5,14,0,31.5,1.46,0.20700000000000002,0.6,162,796,825,0,20.3,162,796,0,825,0.255,51.34,33.480000000000004,0.21,1016,4.3,79,2.3000000000000003,,,,,,,,,,,,,,,,,,,,
2019,4,5,15,0,30.700000000000003,1.45,0.1953,0.6,141,738,634,0,20.3,141,738,0,634,0.256,53.77,48.050000000000004,0.21,1016,4.3,78,2.3000000000000003,,,,,,,,,,,,,,,,,,,,
2019,4,5,16,0,29.700000000000003,1.44,0.1811,0.6,110,632,400,0,20.5,110,632,0,400,0.256,57.68,62.67,0.21,1016,4.2,76,2.1,,,,,,,,,,,,,,,,,,,,
2019,4,5,17,0,28.3,1.44,0.1693,0.6,67,409,157,1,21.1,67,409,0,157,0.256,64.95,77.27,0.21,1016,4,74,1.7000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,5,18,0,27,1.43,0.16110000000000002,0.6,0,0,0,0,21.400000000000002,0,0,0,0,0.256,71.52,91.92,0.21,1017,3.9000000000000004,74,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,5,19,0,26.400000000000002,1.42,0.1552,0.6,0,0,0,0,21.400000000000002,0,0,0,0,0.256,74.14,106.41,0.21,1018,3.8000000000000003,70,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,5,20,0,26,1.41,0.1507,0.6,0,0,0,0,21.400000000000002,0,0,0,0,0.256,75.72,120.7,0.21,1019,3.7,63,1.3,,,,,,,,,,,,,,,,,,,,
2019,4,5,21,0,25.6,1.3900000000000001,0.1467,0.6,0,0,0,0,21.3,0,0,0,0,0.256,77.06,134.6,0.21,1019,3.6,58,1.2000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,5,22,0,25.200000000000003,1.37,0.14400000000000002,0.6,0,0,0,0,21.200000000000003,0,0,0,0,0.256,78.31,147.61,0.21,1019,3.5,60,1.1,,,,,,,,,,,,,,,,,,,,
2019,4,5,23,0,25,1.34,0.1424,0.6,0,0,0,3,21,0,0,0,0,0.256,78.52,158.04,0.21,1019,3.5,67,1,,,,,,,,,,,,,,,,,,,,
2019,4,6,0,0,24.8,1.32,0.14120000000000002,0.6,0,0,0,1,20.900000000000002,0,0,0,0,0.256,78.89,161.04,0.21,1018,3.4000000000000004,70,0.8,,,,,,,,,,,,,,,,,,,,
2019,4,6,1,0,24.6,1.29,0.1388,0.6,0,0,0,0,20.8,0,0,0,0,0.256,79.45,153.89000000000001,0.21,1018,3.4000000000000004,68,0.7000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,6,2,0,24.5,1.28,0.13440000000000002,0.6,0,0,0,0,20.700000000000003,0,0,0,0,0.255,79.46000000000001,141.94,0.21,1017,3.3000000000000003,53,0.6000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,6,3,0,24.3,1.28,0.12840000000000001,0.6,0,0,0,0,20.6,0,0,0,0,0.255,79.96000000000001,128.43,0.21,1017,3.3000000000000003,15,0.5,,,,,,,,,,,,,,,,,,,,
2019,4,6,4,0,24.1,1.28,0.12250000000000001,0.6,0,0,0,1,20.5,0,0,0,0,0.255,80.4,114.32000000000001,0.21,1017,3.3000000000000003,290,0.5,,,,,,,,,,,,,,,,,,,,
2019,4,6,5,0,23.900000000000002,1.27,0.1165,0.6,0,0,0,1,20.400000000000002,0,0,0,0,0.255,80.8,99.92,0.21,1018,3.3000000000000003,258,0.5,,,,,,,,,,,,,,,,,,,,
2019,4,6,6,0,25.1,1.28,0.1068,0.6,28,225,47,3,20.700000000000003,29,76,3,35,0.254,76.48,85.22,0.21,1018,3.3000000000000003,272,0.5,,,,,,,,,,,,,,,,,,,,
2019,4,6,7,0,27,1.31,0.094,0.6,71,630,279,3,20.1,125,234,0,202,0.254,66.1,70.72,0.2,1019,3.3000000000000003,74,1,,,,,,,,,,,,,,,,,,,,
2019,4,6,8,0,28.700000000000003,1.32,0.0862,0.6,90,792,532,0,19.3,90,792,0,532,0.254,56.81,56.1,0.2,1019,3.3000000000000003,74,1.3,,,,,,,,,,,,,,,,,,,,
2019,4,6,9,0,30.1,1.34,0.0809,0.6,102,874,756,0,18.8,102,874,0,756,0.253,50.68,41.480000000000004,0.2,1019,3.3000000000000003,73,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
2019,4,6,10,0,31.200000000000003,1.33,0.0746,0.6,107,920,927,0,18.400000000000002,107,920,0,927,0.253,46.68,26.96,0.2,1018,3.3000000000000003,72,1.6,,,,,,,,,,,,,,,,,,,,
2019,4,6,11,0,31.900000000000002,1.34,0.0726,0.6,110,941,1027,0,18.400000000000002,110,941,0,1027,0.252,44.63,13.02,0.2,1018,3.3000000000000003,74,1.7000000000000002,,,,,,,,,,,,,,,,,,,,
2019,4,6,12,0,32.300000000000004,1.35,0.0716,0.6,110,944,1048,0,18.5,110,944,0,1048,0.252,44.04,7.0200000000000005,0.2,1017,3.4000000000000004,82,1.8,,,,,,,,,,,,,,,,,,,,
2019,4,6,13,0,32.300000000000004,1.42,0.0922,0.6,118,919,986,0,18.8,118,919,0,986,0.251,44.9,19.14,0.2,1016,3.4000000000000004,88,2,,,,,,,,,,,,,,,,,,,,
2019,4,6,14,0,32,1.43,0.0912,0.6,111,889,853,0,19.200000000000003,111,889,0,853,0.25,46.68,33.47,0.2,1015,3.5,89,2.1,,,,,,,,,,,,,,,,,,,,
2019,4,6,15,0,31.3,1.43,0.091,0.6,100,834,657,0,19.6,100,834,0,657,0.25,49.730000000000004,48.050000000000004,0.2,1015,3.5,89,2.1,,,,,,,,,,,,,,,,,,,,
2019,4,6,16,0,30.200000000000003,1.42,0.092,0.6,83,728,417,0,20.200000000000003,83,728,0,417,0.25,55.1,62.67,0.2,1015,3.6,89,2,,,,,,,,,,,,,,,,,,,,
2019,4,6,17,0,28.3,1.42,0.09380000000000001,0.6,55,503,166,0,21.5,55,503,0,166,0.25,66.66,77.26,0.2,1016,3.6,90,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,6,18,0,26.700000000000003,1.42,0.0956,0.6,0,0,0,0,21.700000000000003,0,0,0,0,0.25,73.88,91.91,0.2,1016,3.6,94,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,6,19,0,26.3,1.41,0.0974,0.6,0,0,0,0,21.900000000000002,0,0,0,0,0.25,76.93,106.38,0.2,1017,3.6,98,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,6,20,0,25.900000000000002,1.4000000000000001,0.09960000000000001,0.6,0,0,0,0,22.1,0,0,0,0,0.25,79.82000000000001,120.64,0.2,1018,3.6,103,1.5,,,,,,,,,,,,,,,,,,,,
2019,4,6,21,0,25.6,1.3800000000000001,0.1019,0.6,0,0,0,0,22.400000000000002,0,0,0,0,0.25,82.34,134.51,0.2,1018,3.7,110,1.4000000000000001,,,,,,,,,,,,,,,,,,,,
